date,index,name,ticker,market_cap
2018-04-18,1,Bitcoin,BTC,$ 139.22B
2018-04-18,2,Ethereum,ETH,$ 51.70B
2018-04-18,3,XRP,XRP,$ 27.94B
2018-04-18,4,Bitcoin Cash,BCH,$ 14.99B
2018-04-18,5,Litecoin,LTC,$ 7.85B
2018-04-18,6,Cardano,ADA,$ 6.74B
2018-04-18,7,Stellar,XLM,$ 6.52B
2018-04-18,8,NEO,NEO,$ 4.73B
2018-04-18,9,IOTA,IOTA,$ 4.70B
2018-04-18,10,Monero,XMR,$ 3.67B
2018-04-18,11,NEM,XEM,$ 3.33B
2018-04-18,12,Dash,DASH,$ 3.33B
2018-04-18,13,TRON,TRX,$ 3.07B
2018-04-18,14,Tether,USDT,$ 2.29B
2018-04-18,15,Ethereum Classic,ETC,$ 1.78B
2018-04-18,16,OMG Network,OMG,$ 1.58B
2018-04-18,17,ICON,ICX,$ 1.23B
2018-04-18,18,Ontology,ONT,$ 1.02B
2018-04-18,19,Verge,XVG,$ 939.36M
2018-04-18,20,Bitcoin Gold,BTG,$ 938.77M
2018-04-18,21,Zcash,ZEC,$ 922.77M
2018-04-18,22,Nano,XNO,$ 840.57M
2018-04-18,23,Steem,STEEM,$ 790.13M
2018-04-18,24,Siacoin,SC,$ 648.81M
