date,index,name,ticker,market_cap
2018-12-29,1,Bitcoin,BTC,$ 68.78B
2018-12-29,2,XRP,XRP,$ 15.29B
2018-12-29,3,Ethereum,ETH,$ 15.07B
2018-12-29,4,Bitcoin Cash,BCH,$ 2.99B
2018-12-29,5,Stellar,XLM,$ 2.33B
2018-12-29,6,Tether,USDT,$ 2.09B
2018-12-29,7,Litecoin,LTC,$ 1.97B
2018-12-29,8,Bitcoin SV,BSV,$ 1.60B
2018-12-29,9,TRON,TRX,$ 1.37B
2018-12-29,10,Cardano,ADA,$ 1.13B
2018-12-29,11,IOTA,IOTA,$ 1.02B
2018-12-29,12,Monero,XMR,$ 818.58M
2018-12-29,13,Binance Coin,BNB,$ 788.72M
2018-12-29,14,Dash,DASH,$ 700.55M
2018-12-29,15,NEM,XEM,$ 620.00M
2018-12-29,16,Ethereum Classic,ETC,$ 578.51M
2018-12-29,17,NEO,NEO,$ 532.35M
2018-12-29,18,OKB,OKB,$ 431.61M
2018-12-29,19,Tezos,XTZ,$ 397.57M
2018-12-29,20,Zcash,ZEC,$ 343.56M
2018-12-29,21,Waves,WAVES,$ 319.00M
2018-12-29,22,Dogecoin,DOGE,$ 289.74M
2018-12-29,23,USD Coin,USDC,$ 247.03M
2018-12-29,24,Bitcoin Gold,BTG,$ 246.93M
