date,index,name,ticker,market_cap
2018-07-02,1,Bitcoin,BTC,$ 113.32B
2018-07-02,2,Ethereum,ETH,$ 48.00B
2018-07-02,3,XRP,XRP,$ 19.06B
2018-07-02,4,Bitcoin Cash,BCH,$ 13.43B
2018-07-02,5,Litecoin,LTC,$ 4.90B
2018-07-02,6,Cardano,ADA,$ 4.15B
2018-07-02,7,Stellar,XLM,$ 4.02B
2018-07-02,8,IOTA,IOTA,$ 3.25B
2018-07-02,9,Tether,USDT,$ 2.71B
2018-07-02,10,TRON,TRX,$ 2.62B
2018-07-02,11,OKB,OKB,$ 2.42B
2018-07-02,12,NEO,NEO,$ 2.38B
2018-07-02,13,Monero,XMR,$ 2.28B
2018-07-02,14,Dash,DASH,$ 2.05B
2018-07-02,15,NEM,XEM,$ 1.77B
2018-07-02,16,Ethereum Classic,ETC,$ 1.72B
2018-07-02,17,Binance Coin,BNB,$ 1.67B
2018-07-02,18,OMG Network,OMG,$ 876.55M
2018-07-02,19,Qtum,QTUM,$ 837.88M
2018-07-02,20,Ontology,ONT,$ 816.98M
2018-07-02,21,Zcash,ZEC,$ 793.79M
2018-07-02,22,ICON,ICX,$ 694.48M
2018-07-02,23,Zilliqa,ZIL,$ 663.54M
2018-07-02,24,Lisk,LSK,$ 640.04M
