date,index,name,ticker,market_cap
2018-01-03,1,Bitcoin,BTC,$ 254.20B
2018-01-03,2,XRP,XRP,$ 122.56B
2018-01-03,3,Ethereum,ETH,$ 92.77B
2018-01-03,4,Bitcoin Cash,BCH,$ 44.01B
2018-01-03,5,Cardano,ADA,$ 27.30B
2018-01-03,6,Stellar,XLM,$ 15.49B
2018-01-03,7,NEM,XEM,$ 14.83B
2018-01-03,8,Litecoin,LTC,$ 13.38B
2018-01-03,9,IOTA,IOTA,$ 11.08B
2018-01-03,10,Dash,DASH,$ 9.20B
2018-01-03,11,NEO,NEO,$ 6.70B
2018-01-03,12,Monero,XMR,$ 6.44B
2018-01-03,13,TRON,TRX,$ 5.91B
2018-01-03,14,Bitcoin Gold,BTG,$ 4.49B
2018-01-03,15,Nano,XNO,$ 3.46B
2018-01-03,16,Ethereum Classic,ETC,$ 3.28B
2018-01-03,17,ICON,ICX,$ 2.73B
2018-01-03,18,BitShares,BTS,$ 2.35B
2018-01-03,19,OMG Network,OMG,$ 2.10B
2018-01-03,20,Verge,XVG,$ 2.02B
2018-01-03,21,Status,SNT,$ 1.94B
2018-01-03,22,Steem,STEEM,$ 1.93B
2018-01-03,23,Zcash,ZEC,$ 1.69B
2018-01-03,24,Tether,USDT,$ 1.47B
