date,index,name,ticker,market_cap
2018-10-14,1,Bitcoin,BTC,$ 109.99B
2018-10-14,2,Ethereum,ETH,$ 20.44B
2018-10-14,3,XRP,XRP,$ 16.82B
2018-10-14,4,Bitcoin Cash,BCH,$ 7.82B
2018-10-14,5,Stellar,XLM,$ 4.04B
2018-10-14,6,Litecoin,LTC,$ 3.11B
2018-10-14,7,Tether,USDT,$ 2.78B
2018-10-14,8,Cardano,ADA,$ 1.90B
2018-10-14,9,Monero,XMR,$ 1.71B
2018-10-14,10,TRON,TRX,$ 1.60B
2018-10-14,11,IOTA,IOTA,$ 1.37B
2018-10-14,12,Dash,DASH,$ 1.34B
2018-10-14,13,Binance Coin,BNB,$ 1.14B
2018-10-14,14,NEO,NEO,$ 1.04B
2018-10-14,15,Ethereum Classic,ETC,$ 1.01B
2018-10-14,16,NEM,XEM,$ 842.41M
2018-10-14,17,OKB,OKB,$ 774.30M
2018-10-14,18,Tezos,XTZ,$ 764.12M
2018-10-14,19,VeChain,VET,$ 643.24M
2018-10-14,20,Dogecoin,DOGE,$ 613.19M
2018-10-14,21,Zcash,ZEC,$ 558.26M
2018-10-14,22,OMG Network,OMG,$ 429.15M
2018-10-14,23,Bitcoin Gold,BTG,$ 421.48M
2018-10-14,24,0x,ZRX,$ 383.56M
