date,index,name,ticker,market_cap
2018-05-15,1,Bitcoin,BTC,$ 144.68B
2018-05-15,2,Ethereum,ETH,$ 70.34B
2018-05-15,3,XRP,XRP,$ 27.62B
2018-05-15,4,Bitcoin Cash,BCH,$ 22.56B
2018-05-15,5,Litecoin,LTC,$ 7.88B
2018-05-15,6,Cardano,ADA,$ 6.79B
2018-05-15,7,Stellar,XLM,$ 6.53B
2018-05-15,8,IOTA,IOTA,$ 5.60B
2018-05-15,9,TRON,TRX,$ 4.58B
2018-05-15,10,NEO,NEO,$ 4.11B
2018-05-15,11,Dash,DASH,$ 3.42B
2018-05-15,12,Monero,XMR,$ 3.28B
2018-05-15,13,NEM,XEM,$ 3.03B
2018-05-15,14,Tether,USDT,$ 2.20B
2018-05-15,15,Ethereum Classic,ETC,$ 1.87B
2018-05-15,16,ICON,ICX,$ 1.58B
2018-05-15,17,OMG Network,OMG,$ 1.39B
2018-05-15,18,Zcash,ZEC,$ 1.29B
2018-05-15,19,Zilliqa,ZIL,$ 1.11B
2018-05-15,20,Aeternity,AE,$ 1.00B
2018-05-15,21,Bitcoin Gold,BTG,$ 999.74M
2018-05-15,22,Ontology,ONT,$ 888.15M
2018-05-15,23,Verge,XVG,$ 846.21M
2018-05-15,24,Nano,XNO,$ 817.09M
