date,index,name,ticker,market_cap
2018-11-13,1,Bitcoin,BTC,$ 110.77B
2018-11-13,2,Ethereum,ETH,$ 21.35B
2018-11-13,3,XRP,XRP,$ 20.56B
2018-11-13,4,Bitcoin Cash,BCH,$ 9.04B
2018-11-13,5,Stellar,XLM,$ 4.92B
2018-11-13,6,Litecoin,LTC,$ 2.93B
2018-11-13,7,Tether,USDT,$ 2.04B
2018-11-13,8,Cardano,ADA,$ 1.92B
2018-11-13,9,Monero,XMR,$ 1.74B
2018-11-13,10,TRON,TRX,$ 1.45B
2018-11-13,11,IOTA,IOTA,$ 1.38B
2018-11-13,12,Dash,DASH,$ 1.36B
2018-11-13,13,Binance Coin,BNB,$ 1.21B
2018-11-13,14,NEO,NEO,$ 1.00B
2018-11-13,15,NEM,XEM,$ 978.45M
2018-11-13,16,Tezos,XTZ,$ 977.76M
2018-11-13,17,Ethereum Classic,ETC,$ 958.32M
2018-11-13,18,Zcash,ZEC,$ 681.02M
2018-11-13,19,OKB,OKB,$ 678.33M
2018-11-13,20,VeChain,VET,$ 518.73M
2018-11-13,21,Bitcoin Gold,BTG,$ 488.34M
2018-11-13,22,OMG Network,OMG,$ 447.38M
2018-11-13,23,0x,ZRX,$ 348.07M
2018-11-13,24,Dogecoin,DOGE,$ 345.54M
